  8.2507505267E-02  8.8866069318E-01
 -6.2503288970E-02  9.7349858705E-01
 -4.6733783646E-02  1.0820676711E+00
 -3.3818130256E-02  1.2040670694E+00
 -2.3816401577E-02  1.2903480678E+00
 -1.7084574228E-02  1.2297109764E+00
  1.3597267284E-02  9.4601831245E-01
  1.3072529327E-02  7.8363204038E-01
 -1.5385539072E-02  9.8765622523E-01
 -2.0930965709E-02  1.1323836791E+00
 -3.0968010038E-02  1.1495485362E+00
 -4.7944484686E-02  1.0934467654E+00
 -7.5403008935E-02  9.9124562089E-01
 -3.9942371577E-02  1.2868439963E+00
 -6.6545190116E-02  1.1028511331E+00
 -7.8055998439E-02  9.1072890622E-01
 -5.9320224046E-02  9.9216005362E-01
 -4.4517052521E-02  1.0971809280E+00
 -3.2369136217E-02  1.2161801339E+00
 -2.2926831383E-02  1.3014166263E+00
 -1.6533694327E-02  1.2444876604E+00
  1.3198290562E-02  9.7080172848E-01
  1.2688399927E-02  8.1192301169E-01
 -1.4901476942E-02  1.0073605128E+00
 -2.0201700117E-02  1.1479560448E+00
 -2.9744573613E-02  1.1638574944E+00
 -4.5778680678E-02  1.1090236947E+00
 -7.1559745817E-02  1.0097438776E+00
 -3.6199510325E-02  1.3125709334E+00
 -5.9413365256E-02  1.1321239598E+00
 -9.4171546860E-02  9.6081477810E-01
 -8.8247845187E-02  9.0792552022E-01
 -6.6845153778E-02  9.7098852635E-01
 -5.1069827723E-02  1.0468456592E+00
 -3.8593367397E-02  1.1463285024E+00
 -2.8353385919E-02  1.2606396311E+00
 -2.0356997607E-02  1.3437889864E+00
 -1.4891081235E-02  1.2923939058E+00
  1.2016782351E-02  1.0396453343E+00
  1.1603934101E-02  8.9553343244E-01
